OPTEN,SCENARIO,TSCEN,accscale,rho_acc,konvergalt,GDP_pct,y_E_pct,y_D_pct,y_L_pct,y_KKV_pct,KKV_minus_L_pp,D_minus_L_pp,E_minus_L_pp,acc_E,acc_D,rer_pct,bstar_pct
1,1,3,14,0.9673,1,0.440362624388442,-0.19901609773023,0.387389563686129,0.291242848750036,0.0467970506334359,-0.2444457981166,0.0961467149360934,-0.490258946480266,0.287383343507503,0.309838958221872,0.443870409015287,-1
1,1,3,16,0.9673,1,0.447476510850674,-0.175762427313759,0.432425538801609,0.273898257944741,0.0791815621194621,-0.194716695825278,0.158527280856869,-0.449660685258499,0.327661466378132,0.350250440575249,0.443672814673519,-1
1,1,3,18,0.9673,1,0.455500367403541,-0.149587283208154,0.482333184297885,0.254557501564011,0.115305042793468,-0.139252458770543,0.227775682733874,-0.404144784772166,0.367640770991924,0.389227434776169,0.443724307565889,-1
1,1,3,20,0.9673,1,0.464420602523218,-0.120552423911548,0.536735784387728,0.233326447210751,0.154973708414859,-0.0783527387958917,0.303409337176977,-0.353878871122299,0.407290806479892,0.426651888947899,0.444114963070437,-1
1,1,3,25,0.9673,1,0.490543692219926,-0.0358973562194802,0.689780423666681,0.172720826153888,0.268296739281788,0.0955759131279001,0.517059597512793,-0.208618182373369,0.504794237449588,0.51280763477776,0.447195235889929,-1
1,1,3,30,0.9673,1,0.521918610913979,0.0650855276474247,0.861997706449849,0.102832340030213,0.399140098620753,0.29630775859054,0.759165366419637,-0.0377468123827878,0.599682345244428,0.587606970698426,0.454473068551187,-1
1,1,3,35,0.9673,1,0.558260833199463,0.181193996121954,1.04702136676439,0.0254969231888785,0.544136863015489,0.518639939826611,1.02152444357552,0.155697072933075,0.691650190635962,0.650633990172171,0.467365074289231,-1
1,1,3,40,0.9673,1,0.599266621039564,0.311198915390656,1.23896560995129,-0.0575533002385677,0.700105890787294,0.757659191025861,1.29651891018986,0.368752215629224,0.780466741247771,0.702037941141375,0.487102598751824,-1
1,1,3,45,0.9673,1,0.644620698889074,0.453883513637686,1.43271146002289,-0.144768219389511,0.86419466006513,1.00896287945464,1.57747967941241,0.598651733027197,0.865964361908951,0.742404999443192,0.514658137400482,-1
1,1,3,50,0.9673,1,0.694001945931113,0.608068334414573,1.62404924239923,-0.234820249407547,1.03395348884142,1.26877373824897,1.85886949180677,0.84288858382212,0.948027158661127,0.772622681362784,0.550712329175266,-1
1,1,3,60,0.9673,1,0.803555132596663,0.946477508174867,1.9872741261268,-0.419273929441607,1.38276506523405,1.80203899467566,2.40654805556841,1.36575143761647,1.10157912489554,0.806942418390281,0.649603757541981,-1
1,1,3,80,0.9673,1,1.05694479231341,1.71521873001597,2.59295330123157,-0.787244632957672,2.08315293081651,2.87039756377418,3.38019793418924,2.50246336297364,1.36591103447354,0.801934473779502,0.950677994023033,-1
1,1,3,100,0.9673,1,1.34006391321517,2.55960130593462,3.0256176246235,-1.13731705689685,2.75494890576692,3.89226596266377,4.16293468152035,3.69691836283147,1.57456071457179,0.745611400302963,1.36239578054539,-1
1,1,3,120,0.9673,1,1.63597586246629,3.43252056221602,3.31653667470504,-1.4628495165246,3.38390171962219,4.84675123614679,4.77938619122963,4.89537007874061,1.73146817975711,0.672450168910595,1.84249100365532,-1
1,1,3,140,0.9673,1,1.93113989017503,4.29720516665054,3.50561395859888,-1.76226109564615,3.96538107307308,5.72764216871923,5.26787505424504,6.05946626229669,1.84245625486495,0.598841750408849,2.35257303791172,-1
