negyedev,szcenario,y,y_d,y_x,i_S,i_L,efp_S,efp_L,nw_S,nw_L,h_dx,xx,c,infl,r,rer,rk_S,rk_L,z_S,z_L,l_S,l_L
78,optimista,0.00578709459304603,0.002193576605008,0.00352578285196487,0.014755516616638,0.0158008738854906,-0.000618198350143737,-0.000486215176441596,-0.0188464164394639,-0.0171382071430807,0.00352663206660467,0.00352578285196487,-0.000957825195429734,-1.30674257601178e-06,5.0300148996577e-06,0.00995663857275196,-0.015252504321629,-0.0121491848236119,-0.000300231530016059,0.00148288668901726,0.000558808266502087,0.00384524612944216
79,optimista,0.00578897959443179,0.00219762825780145,0.00352382771374854,0.0147559693175684,0.0158131541721326,-0.000617894082095062,-0.000486297002635641,-0.0188437571097092,-0.0171358199585228,0.00352456771727679,0.00352382771374854,-0.000953238853464983,-8.21831843327773e-07,5.23362652400878e-06,0.00995746040459529,-0.0152548842181776,-0.0121382959925852,-0.000297328004057299,0.00148172891072622,0.000561056744875023,0.0038422869702901
80,optimista,0.00579075543762614,0.00220149930905619,0.00352188210571556,0.0147549919379572,0.0158265254137768,-0.000617617240257755,-0.000486374214451184,-0.0188407682590082,-0.0171336959427288,0.00352252246828061,0.00352188210571556,-0.00094888473595553,-3.99058957723028e-07,5.38272794213977e-06,0.00995785946355301,-0.0152576338911854,-0.0121285234725867,-0.00029459493877501,0.00148050434517698,0.000563137458663613,0.00383926843813319
1,pesszimista,-0.00290878520134469,-0.00018020936381254,-0.00422002949958191,0.00465219807849362,0.000408562002927965,-1.6497309015396e-05,8.86538933321577e-05,0.00127574222600849,-0.0100156803893769,-0.00434797757915717,-0.00422002949958191,-0.000766601173013003,-0.000595559895251819,-0.00019628522583699,-0.0172664184539332,-0.00410597118819826,-0.0158447683745726,-0.000217119715436796,-0.00490701104602548,-0.00189610057919066,-0.0095242084213486
2,pesszimista,-0.00244679723832123,0.000465392243266371,-0.00577113721834095,0.00914106834417031,0.00118299912887247,6.33952023913786e-06,8.33123108070466e-05,0.00118687920500466,-0.00935908715237677,-0.00586498110425666,-0.00577113721834095,-0.000422072603600233,-0.0008286026445213,-0.000422464745045924,-0.0165360546151925,-0.0032759262968846,-0.0177760845830203,0.000536892049919004,-0.00671228742482697,-0.00105490725581375,-0.0110897355155921
3,pesszimista,-0.00168866091806952,0.00124047500550224,-0.00602650781550864,0.0133579683803476,0.00222617612392656,2.44099276990174e-05,7.71848895222545e-05,0.00113717131551792,-0.00874471140851454,-0.006087088928713,-0.00602650781550864,6.22031480266744e-05,-0.000906448904345947,-0.00062024400732319,-0.0158575097372636,-0.00220434120275349,-0.0177557203792036,0.00142451556536356,-0.00701400294220312,-0.000112975575107077,-0.0112421035784974
4,pesszimista,-0.000853906581610172,0.00202684659487844,-0.00573156741383281,0.017210843631729,0.0034482792790408,3.47269630578607e-05,6.88247322658676e-05,0.00111741583984453,-0.00817182339475345,-0.00576585441919719,-0.00573156741383281,0.000564016934871739,-0.000920117836250524,-0.000775259046162231,-0.0152677633342618,-0.00114904942141623,-0.0169453746074839,0.00230530279538283,-0.00667994811300343,0.000796397564093659,-0.0108294374990486
5,pesszimista,-5.23111940883758e-05,0.0027563085744896,-0.00526284906165618,0.0206303785510588,0.00477275321258246,3.79348676801048e-05,5.83213311420718e-05,0.00111433003170025,-0.00764227275805852,-0.00527872907561444,-0.00526284906165618,0.00101584241900036,-0.000909586985646941,-0.000889754722445962,-0.0147491456491875,-0.000262765173786112,-0.0159281347550471,0.00309946186290581,-0.00614857709697582,0.00160406254651024,-0.0102609252170636
6,pesszimista,0.000667979786438818,0.0033938898539046,-0.00479084482477655,0.0235689014389217,0.0061363729950905,3.57326609238722e-05,4.62616746906071e-05,0.001116274528989,-0.0071576593806734,-0.00479498513921297,-0.00479084482477655,0.00138685585670482,-0.000892216118386477,-0.000971160824295311,-0.0142686185788858,0.000376850458032454,-0.0149651183645324,0.00376752939456839,-0.00561843432758144,0.00228026446041665,-0.00970841289649873
7,pesszimista,0.00129140719367937,0.0039246556348845,-0.00437745302621187,0.0259967417496756,0.00748723845164916,2.98510038124958e-05,3.32919907342249e-05,0.00111477444714383,-0.00671847151837099,-0.00437467096717105,-0.00437745302621187,0.00166799431443546,-0.000875234034915375,-0.00102751389575018,-0.0137931499760784,0.000739765867378103,-0.0141481573614457,0.00429435946839346,-0.00516152768745882,0.00281754630552477,-0.00922276388534771
8,pesszimista,0.00181815589813678,0.00434484448120191,-0.00403170387614938,0.0278980346931743,0.00878233047536298,2.16962259061265e-05,1.99504311420245e-05,0.00110440925058163,-0.00632403726873704,-0.00402502204246149,-0.00403170387614938,0.0018618396453965,-0.000861280854638575,-0.00106579988001852,-0.0132949600383813,0.000824492854691595,-0.0134863887216898,0.00467834877656724,-0.00478817846059047,0.00321994684817332,-0.00879878376367375
9,pesszimista,0.00225482743824389,0.00465631795335813,-0.00374010817677969,0.0292667753792058,0.00998529095899679,1.22724086561623e-05,6.61944400134849e-06,0.00108216705142986,-0.00597277252256808,-0.00373106779994396,-0.00374010817677969,0.00197633957549775,-0.000850902136286266,-0.00109151488567346,-0.0127526055820575,0.000645626855480421,-0.01295321633736,0.00492467672792447,-0.00448235196907316,0.00349655095867924,-0.00840969783449756
10,pesszimista,0.00260957376059693,0.00486325851600777,-0.00348218863987079,0.0301034017662726,0.0110646478784261,2.21141934006745e-06,-6.47174056182324e-06,0.00104671276001574,-0.0056625002236073,-0.00347121190359293,-0.00348218863987079,0.00202115873346378,-0.000843691493758881,-0.00110870751420205,-0.0121504723125905,0.000225942085551894,-0.0125103831018326,0.00504127633517452,-0.00421974861852899,0.00365784385449381,-0.00802418794040095
11,pesszimista,0.00288978249803664,0.00497031030113208,-0.00323770644968605,0.0304119606384149,0.0119925163260542,-8.16263781629309e-06,-1.9226312883784e-05,0.000997738479411852,-0.00539074929646434,-0.00322441629684676,-0.00323770644968605,0.00200571581755504,-0.00083882489258855,-0.00112018716523198,-0.0114777667736013,-0.000408480199490226,-0.012119275522236,0.00503656224669618,-0.00397623024421288,0.00371379475725223,-0.00761384084018374
12,pesszimista,0.00310116158166671,0.00498161205189959,-0.00298944798034104,0.030197819132625,0.0127437310806575,-1.87653939867643e-05,-3.1654953786844e-05,0.000935444345960492,-0.00515500207653438,-0.00297291429075834,-0.00298944798034104,0.00193825266371887,-0.00083531520088337,-0.00112776645196388,-0.0107274557378208,-0.0012311238882199,-0.0117453940287996,0.00491824900448365,-0.00373107797536143,0.00367296942823212,-0.00715559681005315
13,pesszimista,0.00324755155429525,0.00490036435059422,-0.00272378096863036,0.0294658524842632,0.0132953439016649,-0.000151567561472116,-0.00010010269852474,0.000860148729802586,-0.00495288555398803,-0.00270269036127075,-0.00272378096863036,0.00182550686653843,-0.000832134477350449,-0.00171392336947753,-0.00989532126047039,-0.00221660351629499,-0.0113593641795546,0.00469282515127332,-0.00346765247548919,0.0035422324926991,-0.0066317822865683
14,pesszimista,0.0032696136692137,0.00465967058481794,-0.00245332305037721,0.02821903345541,0.0136264195268197,-0.000317460465095977,-0.000179719359619187,0.00058675859987484,-0.00488117176894586,-0.00242650319614556,-0.00245332305037721,0.00156769475861046,-0.000828271759738124,-0.00162451385610178,-0.00906704950073226,-0.0034629306277955,-0.0110182938262857,0.00428223400433541,-0.0031997638492048,0.00323481052345128,-0.00608017842163614
15,pesszimista,0.00320117602937846,0.0043096797555142,-0.00218282665006026,0.0265492178886597,0.0137694219047489,-0.000475931754534447,-0.000257080992494869,7.48807629352109e-05,-0.00495296995502929,-0.00214945687759944,-0.00218282665006026,0.00122517899482684,-0.000822489131234527,-0.00155607101957565,-0.00824456036949774,-0.00486084637037253,-0.010712881165645,0.00374935892908392,-0.00293201294400532,0.00281139391960661,-0.00551141672006792
16,pesszimista,0.00306805136584766,0.00388763695741368,-0.00191413727463947,0.0245566990445768,0.0137592525826297,-0.000629801762918812,-0.000332941883981291,-0.000652279542103911,-0.00515714130158756,-0.00187376029752163,-0.00191413727463947,0.000836872216530406,-0.000813683820804784,-0.00151325262197607,-0.00743087654869295,-0.0063216551058046,-0.0104299032410922,0.00314100449773697,-0.00266577572214628,0.00231610874782013,-0.00493423903441759
17,pesszimista,0.00289108201278193,0.00342218257222413,-0.00164845568534127,0.0223524538998198,0.0136350497233333,-0.000613378296030079,-0.000333156448666045,-0.00157696424463531,-0.0054844295976053,-0.00160097899536957,-0.00164845568534127,0.000426397195736626,-0.00080103754914499,-0.0013109953823892,-0.00662983899954796,-0.00777356382404364,-0.0101568926812347,0.00249304633445781,-0.002401839732124,0.00178202642486691,-0.00435714448349899
18,pesszimista,0.00270249290137255,0.0029577860997721,-0.00138720226666558,0.0200619710474998,0.0134426238584301,-0.000591742587334948,-0.000330796018300758,-0.00243045104236926,-0.00579573057625561,-0.00133302536317512,-0.00138720226666558,3.88336388768901e-05,-0.000784062409382239,-0.00113662799584849,-0.00584577659016572,-0.00912557707107355,-0.00988358902223896,0.00185982880595099,-0.00214142239869243,0.00126065194159654,-0.00378915877566716
19,pesszimista,0.00252261202838208,0.00252221817723819,-0.00113218052861164,0.0177836825437198,0.0132161109210711,-0.000566564798369949,-0.000326441072365143,-0.00320837722299992,-0.00608731804960641,-0.00107206321146308,-0.00113218052861164,-0.000301112116637732,-0.000762646379037538,-0.000988385691626478,-0.00508313021112818,-0.0103207949193024,-0.00960439477658155,0.00127491543882453,-0.00188638393421024,0.000783205569245524,-0.00323858607555251
20,pesszimista,0.00236336072956607,0.00213136940249949,-0.000885436146043687,0.0155919020522115,0.0129797760277257,-0.000539362259809477,-0.000320628243609311,-0.00390913685537225,-0.00635667233180783,-0.000820377450032156,-0.000885436146043687,-0.000582353111518381,-0.000737005107260704,-0.000863642590507109,-0.00434612510386748,-0.0113284537268116,-0.00931780550838141,0.000757049816566501,-0.00163901098570508,0.000366679510304927,-0.00271252932792441
21,pesszimista,0.00223081565827044,0.00179285291671213,-0.000649027293218229,0.013540047516802,0.0127498071138882,-0.000511433912872741,-0.000313830631282446,-0.00453351064751404,-0.0066023428533608,-0.000580161294654142,-0.000649027293218229,-0.000802578378313538,-0.0007076001820365,-0.000759411733811878,-0.00363852492183098,-0.012137040867491,-0.00902531950911258,0.000314632204349005,-0.00140170578887952,1.82879545756953e-05,-0.00221665247575612
22,pesszimista,0.00212708687424341,0.00150865754907507,-0.000424812547591293,0.0116638948722916,0.0125359942674291,-0.000483835192386866,-0.0003064492962314,-0.0050842146627049,-0.00682378304517166,-0.000353322393437723,-0.000424812547591293,-0.000964856633166918,-0.000675054188805635,-0.000672670088966469,-0.00296347073302534,-0.0127487275781393,-0.00873033992759545,-5.09676328870307e-05,-0.00117670414602047,-0.000261289554786484,-0.00175508943124396
23,pesszimista,0.00205168578388336,0.00127708676676048,-0.000214298971625251,0.00998469366538757,0.012343234522652,-0.000457379523918596,-0.000298812354037354,-0.00556543342199769,-0.00702117853103976,-0.000141348961491172,-0.000214298971625251,-0.00107529230081276,-0.000640075663078032,-0.0006005570531477,-0.00232339506994731,-0.0131749768562845,-0.00843724113928388,-0.000342977655070824,-0.000965871097788262,-0.000475559731255975,-0.00133047180729743
24,pesszimista,0.00200251161509417,0.00109416362609953,-1.85585039841271e-05,0.00851203910841212,0.0121728335214882,-0.000432656144359137,-0.000291178905633139,-0.00598237862725408,-0.00719528231670842,5.47568247317365e-05,-1.85585039841271e-05,-0.00114143829111909,-0.000603398453222281,-0.000540484381234012,-0.00171999661672503,-0.0134331381386774,-0.00815064850083805,-0.000567452514380599,-0.000770582840667729,-0.000630530541489615,-0.000944047415217524
25,pesszimista,0.00197655312085868,0.000954636597824246,0.000161795813542659,0.0072464418815487,0.0120235972741209,-0.000410056878086278,-0.000283745773357173,-0.00634089703531726,-0.00734726512752324,0.000234487265316305,0.000161795813542659,-0.0011712497189988,-0.000565735959066061,-0.000490186074969304,-0.00115426065765897,-0.0135438554004041,-0.00787492756155841,-0.000732000061561504,-0.000591684039881299,-0.000733518236536148,-0.00059585902106157
26,pesszimista,0.00197037853510063,0.000852687298640559,0.000326588488345058,0.00618157052044354,0.0118927215594183,-0.000389806777381952,-0.000276655602830354,-0.00664713863824254,-0.00747858506782231,0.000397794509678065,0.000326588488345058,-0.00117242157237633,-0.000527748908051848,-0.000447729130279169,-0.000626511749607123,-0.013529138238225,-0.00761385558707601,-0.000844881701269047,-0.000429502427626659,-0.000792319015108732,-0.000284955040685792
27,pesszimista,0.00198046898897176,0.000782416188965013,0.000476030491165774,0.00530616451996238,0.0117764952389101,-0.000371995248781094,-0.000270005350626194,-0.00690728800795098,-0.00759087803640554,0.0005450284213078,0.000476030491165774,-0.0011519961043502,-0.000490024630592422,-0.000411500078321774,-0.0001364871190147,-0.0134109674093639,-0.00737044016688041,-0.00091439291406433,-0.000283901855806482,-0.000814650068054998,-9.60902928081979e-06
28,pesszimista,0.00200343708758233,0.000738163747398933,0.000610651830052743,0.00460563183136142,0.0116708384759351,-0.000356605542163857,-0.000263854522429791,-0.00712735638570069,-0.0076858685383108,0.000676860330660492,0.000610651830052743,-0.00111615689994928,-0.000453065640105145,-0.000380177735582008,0.000316578521090445,-0.013210325940654,-0.0071468494882281,-0.000948452652720908,-0.000154357370074194,-0.00080778849217182,0.000232469071435796
29,pesszimista,0.00203616207496819,0.000714710725304743,0.000731228232452441,0.00406335419971236,0.0115716987642756,-0.000343541376671916,-0.000258232777675443,-0.00731302899050472,-0.00776529943456562,0.00079420299341977,0.000731228232452441,-0.00107014939459862,-0.000417285431959146,-0.000352699229520642,0.00073386395304959,-0.012946564319097,-0.00694442251936081,-0.000954347196273371,-4.00394085139166e-05,-0.000778354251940817,0.000443941188400606
30,pesszimista,0.00207586519902068,0.000707390570737244,0.000838709374997065,0.00366172932178008,0.0114753276940693,-0.000332650102351754,-0.000253146694816656,-0.00746956043352079,-0.00783087856960193,0.000898133978751779,0.000838709374997065,-0.00101828439695556,-0.000383009645792829,-0.000328223936574335,0.00111687359884242,-0.012637023583532,-0.00676373254213622,-0.000938586879961305,6.01021612116873e-05,-0.000732196653762436,0.000627675283258577
31,pesszimista,0.0021201429449134,0.000712139109281569,0.000934153463123231,0.00338298129128073,0.0113784601954904,-0.000323742218106605,-0.000248585613897259,-0.00760171056741942,-0.0078842399572621,0.000989827029715393,0.000934153463123231,-0.000963993521054755,-0.000350481011327964,-0.000306098241659406,0.00146735461017038,-0.0122968535110927,-0.00660468292700992,-0.000906843951100596,0.000147260276450988,-0.000674353837029264,0.000786608090147153
32,pesszimista,0.00216697129239253,0.000725500449415547,0.00101867085332856,0.00320977114750216,0.0112784160947629,-0.000316607339532644,-0.000244526554231052,-0.00771371321057049,-0.00792691717582343,0.00107049381362227,0.00101867085332856,-0.000909914528901862,-0.000319866777996179,-0.00028582282541236,0.00178722138816656,-0.0119389746766151,-0.00646661909311582,-0.000863947373554318,0.000222702741748083,-0.000609062408627442,0.000923636395296992
33,pesszimista,0.0022146907305721,0.000744603383001191,0.00109337783901173,0.00312563824237725,0.0111731415416937,-0.00031102687636375,-0.000240938256015134,-0.00780927070613158,-0.00796032673609333,0.00114133691461005,0.00109337783901173,-0.000857991271470649,-0.000291267591683261,-0.000267023367264835,0.00207848897984982,-0.0115741431051629,-0.00634844495251595,-0.000813916258559859,0.000287715755395904,-0.000539800153779818,0.00104153504354102
34,pesszimista,0.00226197917418021,0.000767118938875683,0.00115936062524271,0.00311530110529488,0.0110612054644964,-0.000306783770138589,-0.000237784424252671,-0.0078915680228979,-0.00798575938423526,0.00120351384535946,0.00115936062524271,-0.000809577813814613,-0.000264727016941739,-0.000249425011570805,0.00234321599679156,-0.0112110846888412,-0.00624873571938974,-0.000760018137735117,0.0003435591833835,-0.000469349188621829,0.00114289879344504
35,pesszimista,0.0023078179689416,0.000791206966564463,0.0012176488109443,0.00316484389538949,0.0109417638375305,-0.000303669681827107,-0.000235026267966156,-0.00796330095236366,-0.00800437754064757,0.00125811117630314,0.0012176488109443,-0.000765539896764999,-0.00024024110582864,-0.000232830599498967,0.0025834571026202,-0.0108566736528085,-0.0061658418023767,-0.000704841815059006,0.000391432973806964,-0.000399870306681399,0.00123010462184538
36,pesszimista,0.00235145469924077,0.000815457487460647,0.00126919728890089,0.00326181166578924,0.0108145023134661,-0.000301490023746868,-0.000232624432173247,-0.00802671382112268,-0.00801721732956571,0.0013061275044854,0.00126919728890089,-0.000726349463699037,-0.000217767584610748,-0.000217102461525984,0.00280122468723095,-0.010516135283894,-0.00609798067471832,-0.000650377265459772,0.000432453573646485,-0.000332981858150419,0.0013052909437472
37,pesszimista,0.00239236540279471,0.000838830907768414,0.00131487528401866,0.00339523472224425,0.0106795657338389,-0.000300067212637401,-0.000230540417996129,-0.00808364296616179,-0.0080251939026319,0.00134846382659539,0.00131487528401866,-0.000692169819951628,-0.000197234368661091,-0.000202147450684042,0.00299845905589204,-0.0101932580249345,-0.0060433152345209,-0.000598097161636917,0.000467638942727609,-0.000269838472678199,0.00137035033736408
38,pesszimista,0.00243021796690164,0.000860599930467651,0.0013554612113103,0.0035555994782831,0.0105374812216451,-0.000299242490138213,-0.000228737580108982,-0.00813556298106255,-0.00802910899212851,0.00138591987252601,0.0013554612113103,-0.000662930284536918,-0.000178547226849043,-0.000187904844123724,0.00317700628274108,-0.0098906040267262,-0.00600001832914006,-0.000549036241241887,0.000497900677675307,-0.000211206433909154,0.00142693264784032
39,pesszimista,0.00246483786223319,0.000880295047379949,0.00139164209445102,0.00373478048338218,0.0103890799865141,-0.000298876619368716,-0.000227181782278386,-0.0081836334170195,-0.00802965983956362,0.00141919504315523,0.00139164209445102,-0.00063839008134023,-0.000161596503042387,-0.000174336728096854,0.00333860278578347,-0.00960971046458991,-0.00596632391738623,-0.000503865976908085,0.00052404179927728,-0.000157533644405561,0.00147645571365922
40,pesszimista,0.00249617691251635,0.000897654771184377,0.00142401640377352,0.00392594578797377,0.0102354216331439,-0.000298849726112873,-0.000225841782249213,-0.00822874420760898,-0.0080274488299397,0.00144889273859062,0.00142401640377352,-0.000618191806718743,-0.000146262867564373,-0.000161420493880381,0.00348486565334784,-0.0093512764835528,-0.00594056586240443,-0.000462962962503994,0.000546758872587184,-0.000109012965325578,0.00152012136482783
41,pesszimista,0.00252428546341762,0.000912581229622682,0.00145309932054423,0.00412344554220822,0.0100777236442068,-0.000299060513117309,-0.000224689407501904,-0.0082715585809201,-0.00802299332074571,0.00147552703195689,0.00145309932054423,-0.000601905182768944,-0.0001324221190354,-0.000149143099012325,0.00361728777238325,-0.00911533263857266,-0.00592120565472416,-0.000426470143719676,0.000566647285829537,-6.56383399075028e-05,0.00155893474631301
42,pesszimista,0.0025492880723025,0.000925101349971167,0.00147932959239523,0.00432269171812618,0.00991729779154251,-0.000299425038038077,-0.00022369957399361,-0.0083125526318124,-0.00801673528839301,0.0014995308191081,0.00147932959239523,-0.000589062020622493,-0.000119949090167999,-0.000137496782489598,0.00373723686255124,-0.0089013912357489,-0.00590685051447115,-0.000394350549723472,0.000584208687532499,-2.72535628905838e-05,0.00159372540132294
43,pesszimista,0.00257136267003832,0.00093533357952911,0.00150307729974357,0.00452003509762118,0.009755494493086,-0.000299875210702527,-0.000222850191225323,-0.00835205105803966,-0.00800905052526713,0.0015212647435245,0.00150307729974357,-0.000579183421182343,-0.000108720732629191,-0.000126475959694881,0.00384595759518043,-0.00870857713739776,-0.00589626335822087,-0.000366433564889798,0.000599859755097471,6.40612188568433e-06,0.00162516889373005
44,pesszimista,0.00259072302959316,0.000943459892395823,0.00152465199681582,0.00471264417211361,0.00959365555549603,-0.000300357134155941,-0.000222121989033739,-0.00839025882540551,-0.00800025721008228,0.00154102635035393,0.00152465199681582,-0.000571800265487785,-9.86184685254553e-05,-0.000116075059862245,0.00394457606370589,-0.00853573943796775,-0.00588836607403175,-0.000342454047225324,0.000613941631964258,3.56791959791508e-05,0.00165380805077657
45,pesszimista,0.00260760430075294,0.000949702704357672,0.0015443108190428,0.00489838933868495,0.00943307530195599,-0.000300829386648274,-0.000221498294472993,-0.00842728872805227,-0.00799062374530496,0.0015590590599973,0.0015443108190428,-0.000566468018574079,-8.95299015285947e-05,-0.000106287104093789,0.00403410596523448,-0.00838154500905949,-0.00588223745447512,-0.000322084778526303,0.000626729518726947,6.094927443326e-05,0.00168007316436575
46,pesszimista,0.00262225132570611,0.000954306240513991,0.00156226625916124,0.00507573473203258,0.00927496976020985,-0.000301261318254318,-0.000220964781041968,-0.00846318495935503,-0.007980375810576,0.00157556066827692,0.00156226625916124,-0.000562776807926479,-8.1349980928312e-05,-9.71028543124663e-05,0.0041154559461628,-0.00824455530151431,-0.00587710701218476,-0.000304962840899471,0.000638442033128149,8.26221299375004e-05,0.00170430070292982
47,pesszimista,0.00263490942867605,0.000957521861775982,0.0015786934071139,0.00524363918034452,0.00912045335820155,-0.000301631416025183,-0.0002205092072972,-0.00849794291513384,-0.00796970262272846,0.00159069117720042,0.0015786934071139,-0.000560357654136929,-7.39817084376788e-05,-8.85103926037178e-05,0.00418943765460048,-0.00812328802398656,-0.00587234576062068,-0.000290710571486981,0.000649250064010363,0.000101107681293233,0.00172675025915595
48,pesszimista,0.00264581736810029,0.000959596846573519,0.00159373652461835,0.0054014670935988,0.00897052242614714,-0.000301925775159492,-0.00022012115751124,-0.00853152552173543,-0.00795876242341686,0.00160457983883259,0.00159373652461835,-0.000558885637125611,-6.73364715794331e-05,-8.04950160174912e-05,0.00425677412617991,-0.00801626542694904,-0.0058674548953335,-0.000278951765241406,0.000659284935582885,0.000116806293040406,0.00174761959585787
49,pesszimista,0.00265520214729602,0.000960766135054066,0.00160751488555038,0.00554890956259118,0.00882604471886896,-0.00030213670032653,-0.00021979179341728,-0.00856387642389108,-0.00794768723657202,0.00161733135659548,0.00160751488555038,-0.000558080683419192,-6.13340798887809e-05,-7.30393541390205e-05,0.00431810820606869,-0.00792205093887968,-0.00586205316577805,-0.000269323784969299,0.000668645772142118,0.000130098755186596,0.00176705775757083
50,pesszimista,0.00266327539539722,0.00096124656846945,0.00162012785986005,0.00568591554480652,0.00868775413710697,-0.000302261450617202,-0.000219513623141115,-0.00859493038719285,-0.00793658695167429,0.00162903123550451,0.00162012785986005,-0.000557706563463295,-5.59025717174797e-05,-6.61236357824438e-05,0.00437401077778617,-0.00783927585223707,-0.00585586358993195,-0.000261486207030942,0.000677406011480875,0.000141339350122338,0.0017851762936524
51,pesszimista,0.00267023105171313,0.000961233191382087,0.00163165925351391,0.00581263271905934,0.00855624982954347,-0.000302301133287762,-0.000219280291077368,-0.00862462127277136,-0.00792555279676109,0.00163975030755104,0.00163165925351391,-0.000557568596144892,-5.09778506735045e-05,-5.97260472762184e-05,0.00442498862845967,-0.00776665766089728,-0.00584870003700179,-0.00025512658672391,0.000685619059647909,0.000150851462215934,0.00180205869423248
52,pesszimista,0.00267624411131149,0.000960897224942768,0.00164218094181537,0.00592935738629307,0.00843199888847747,-0.000302259745155417,-0.000219086390636635,-0.00865288793173019,-0.00791466026849151,0.00164954848273283,0.00164218094181537,-0.00055751047274923,-4.65032020930349e-05,-5.38231382854269e-05,0.00447149183055271,-0.00770301152413311,-0.00584045408928814,-0.000249963874719388,0.00069332311250078,0.000158925239779798,0.00181776817737354
53,pesszimista,0.00268147021586994,0.00096038536285277,0.00165175585015934,0.00603649266253586,0.00831534190315883,-0.000302143355886001,-0.000218927300396758,-0.00867967834777991,-0.00790397158661082,0.00165847779203201,0.00165175585015934,-0.000557410535705726,-4.24287317094601e-05,-4.83902422536501e-05,0.00451392056226217,-0.00764725618770063,-0.00583108249370682,-0.000245749959005831,0.000700545192571612,0.000165816875678305,0.00183235398795299
54,pesszimista,0.00268604590038409,0.000959820085508408,0.00166044034642584,0.00613451413714405,0.00820650069892863,-0.000301959424191684,-0.000218799043163741,-0.00870495233133764,-0.00789353773772758,0.00166658479767097,0.00166044034642584,-0.000557177779250419,-3.8710761053607e-05,-4.34018876393799e-05,0.00455263132331578,-0.00759841554000541,-0.00582059542663067,-0.000242269748691914,0.000707304464919451,0.000171749129259703,0.0018458563792864
55,pesszimista,0.0026900893322297,0.000959300730612562,0.00166828611421979,0.00622394214238282,0.00810558766202418,-0.000301716235871126,-0.000218698166721712,-0.00872868303954212,-0.00788340016920147,0.00167391244974821,0.00166828611421979,-0.000556747779629081,-3.53112072100148e-05,-3.88321834461826e-05,0.00458794253052579,-0.00755561682809365,-0.00580904572217759,-0.000239340158999915,0.00071361490446896,0.0001769127666984,0.00185831045013933
56,pesszimista,0.00269370140368084,0.000958905099078776,0.00167534157723825,0.00630531978815783,0.00801261612487147,-0.000301422451446696,-0.000218621644569812,-0.00875085756608912,-0.00787359218875481,0.0016805014681626,0.00167534157723825,-0.000556078711424714,-3.21969684260667e-05,-3.46551683581686e-05,0.00462013949895186,-0.00751808640979823,-0.00579651915301424,-0.000236808302462988,0.000719487391225689,0.000181468647949005,0.00186974900485867
57,pesszimista,0.00269696706183424,0.000958691412585301,0.0016816529432201,0.00637919594907419,0.00792751136157811,-0.000301086750684772,-0.000218566794657217,-0.00877147681398364,-0.00786414011964851,0.00168639132565922,0.0016816529432201,-0.000555147563526195,-2.93393317394465e-05,-3.0845117325367e-05,0.0046494788306913,-0.00748514377858384,-0.0057831258031239,-0.000234549140824517,0.000724931309905229,0.000185550235509675,0.00188020459482426
58,pesszimista,0.00269995678070543,0.000958700473196775,0.00168726493206019,0.00644611244226353,0.00785012181568345,-0.000300717561356066,-0.000218531213992611,-0.00879055483432531,-0.00785506425527615,0.00169162090276812,0.00168726493206019,-0.000553946632525555,-2.67134142369806e-05,-2.73768029056233e-05,0.00467619224492828,-0.00745619446898096,-0.00576899253262745,-0.000232462806108072,0.000729955727919313,0.000189266342593041,0.00188971088684737
59,pesszimista,0.00270272809890211,0.000958957905833992,0.00169222124744517,0.00650659469729257,0.00778023025025549,-0.000300322860060601,-0.000218512726984934,-0.00880811778587027,-0.00784637965110435,0.00169622887907947,0.00169222124744517,-0.000552480342222311,-2.42976457434654e-05,-2.42257112449428e-05,0.00470048989067175,-0.00743072233443576,-0.00575425650442388,-0.000230471758139085,0.000734570221153413,0.000192703975906451,0.00189830348977864
60,pesszimista,0.00270532716270588,0.000959476390990729,0.00169656484534548,0.00656114528889598,0.00771756457297058,-0.000299910033687856,-0.000218509345437467,-0.00882420264386887,-0.00783809678622516,0.00170025391827691,0.00169656484534548,-0.000550762414672927,-2.20732976060953e-05,-2.13682144281448e-05,0.00472256318827785,-0.00740828158657857,-0.00573905971991329,-0.000228517909560194,0.000738785411218233,0.000195931161055201,0.00190602035541057
61,pesszimista,0.00270779022864712,0.000960257818058444,0.00170033804630991,0.0066102397752987,0.0076618081451684,-0.000299485791010281,-0.000218519238242081,-0.00883885576288096,-0.00783022212152025,0.00170373469707427,0.00170033804630991,-0.000548813400101377,-2.00240597229233e-05,-1.87817021961343e-05,0.00474258724800077,-0.00738848889535918,-0.00572354449521187,-0.000226559818008328,0.000742613271394372,0.000198999666762059,0.00191290185451294
62,pesszimista,0.00271014509183573,0.00096129530910809,0.00170358253208332,0.00665432435647951,0.00761260943371513,-0.000299056114940319,-0.000218540708984237,-0.00885213137707254,-0.00782275857665469,0.00170670982100164,0.00170358253208332,-0.000546658559258981,-1.81356659923091e-05,-1.6444676825078e-05,0.00476072291399308,-0.00737101577278877,-0.00570784979896938,-0.000224570018394159,0.00074606725172936,0.000201947567911064,0.00191899061406872
