negyedev,szcenario,y,y_S,y_L,ii,i_S,i_L,c,nn,efp_S,efp_L,nw_S,nw_L,infl,r,rer,xx,sov,bank
5,pesszimista,-0.00137305905441862,-0.00136150419390889,-0.00138718166170829,0.00159568210278141,0.00177580333238737,0.00141556087317545,0.0101604253618951,-0.00201737894285559,-0.000138443204857759,-8.42854280470484e-05,0.00833121675139705,0.00745169556453611,-0.000223932337152309,-0.000343070965004798,-0.00118624933087427,-0.00118624933087427,-0.0009375,0
6,pesszimista,-0.00131531996473394,-0.00130125131489776,-0.00133251498120038,0.00166344056624058,0.00184982082443159,0.00147706030804956,0.0106220611133632,-0.00195003182050668,-0.000133172625953625,-8.84650994288325e-05,0.0077042222424434,0.00693097914651662,-0.000230485169627825,-0.000366508121583464,-0.00116002626760335,-0.00116002626760335,-0.001125,0
7,pesszimista,-0.00127733263282614,-0.00126069743252938,-0.00129766454429997,0.00173086864407039,0.00192448558545235,0.00153725170268843,0.0108483965736718,-0.00191122082022701,-0.000130281841108497,-9.32493409169216e-05,0.00711658873887172,0.00642895277694461,-0.00023742870062469,-0.00038793913284241,-0.00114098787823048,-0.00114098787823048,-0.0013125,0
8,pesszimista,-0.00125730049711078,-0.00123804978346241,-0.00128082914712545,0.00179857113499762,0.00200031010666459,0.00159683216333065,0.0108988990744373,-0.00189837327301698,-0.000129249040266981,-9.8509095313565e-05,0.00656273090344322,0.00594361942143589,-0.000244029370908293,-0.00040778244300607,-0.00112945270436787,-0.00112945270436787,-0.0015,0
9,pesszimista,-0.00125441351987462,-0.00123250220649561,-0.00128119401400452,0.00186703459966863,0.00207771528452177,0.00165635391481549,0.0108156281210907,-0.00191033215037509,-0.000129653768477424,-0.000104141176384147,0.00603813581706524,0.00547330871535051,-0.000249618837829518,-0.000426243864333974,-0.00112595358524151,-0.00112595358524151,-0.0016875,0
10,pesszimista,-0.00126867574164049,-0.00124406330982318,-0.00129875760275055,0.00193667911247048,0.00215707757496185,0.00171628064997911,0.0106278215726047,-0.00194710869550698,-0.000131146630933877,-0.000110059831722341,0.0055391552981263,0.00501661516208785,-0.000253554689476209,-0.000443360532986126,-0.00113123966903776,-0.00113123966903776,-0.001875,0
11,pesszimista,-0.00130079303225184,-0.00127344481595268,-0.00133421862995081,0.00200789936756347,0.00223876705607244,0.0017770316790545,0.0103552279308064,-0.00200972160829684,-0.000133426045688251,-0.000116190285934625,0.00506285465420049,0.00457235424973144,-0.000255188455841892,-0.000459030621858262,-0.00114628660140243,-0.00114628660140243,-0.0020625,0
12,pesszimista,-0.00135210757605166,-0.00132199665702879,-0.00138890981041294,0.00208109866722794,0.00232317959918555,0.00183901773527034,0.0100105182492501,-0.00210010344697223,-0.000136219997278478,-0.000122463677497255,0.00460690433204433,0.00413953210971476,-0.000253838445461719,-0.000473032335952399,-0.00117231442065177,-0.00117231442065177,-0.00225,0
13,pesszimista,-0.00142456973630896,-0.0013916794998979,-0.00146476891414469,0.00215671848702906,0.00241076561757664,0.00190267135648149,0.00960102135373789,-0.00222106081651805,-0.000261146262049494,-0.00018506295101736,0.00416950471957882,0.0037173255910276,-0.000248765511388555,-0.000485034716867475,-0.00121081313830246,-0.00121081313830246,-0.002625,-0.000125
14,pesszimista,-0.00142338143838039,-0.0013877088753882,-0.00146698123759306,0.00221221837714373,0.00247331339033174,0.00195112336395572,0.00910886643096565,-0.00223719422185707,-0.00038535089104264,-0.000247782949139266,0.00356408716528465,0.00320621117506321,-0.000211025255649263,-0.000487120743872135,-0.00119795137619302,-0.00119795137619302,-0.003,-0.00025
15,pesszimista,-0.00133999665250486,-0.00130155653038358,-0.00138697902398643,0.00224481169408173,0.00250777035149531,0.00198185303666815,0.00852448888548035,-0.00213605705471658,-0.000510310825209429,-0.000310972211917182,0.0028001494526356,0.00261042208319778,-0.000167295277812485,-0.00047818726004788,-0.00112776662008735,-0.00112776662008735,-0.003375,-0.000375
16,pesszimista,-0.00116058201172839,-0.00111940875127658,-0.00121090488561394,0.00225127007756455,0.00251053394972653,0.00199200620540256,0.00784556036730798,-0.00189762542656698,-0.000637520536853313,-0.000374997638977933,0.00188446952568549,0.00193336731659345,-0.000118368278271007,-0.000457269871892017,-0.000990951888602058,-0.000990951888602058,-0.00375,-0.0005
17,pesszimista,-0.00086542882298523,-0.000821576044141528,-0.000919026663794199,0.00222774467523138,0.0024772658925252,0.00197822345793756,0.0070764157924689,-0.00149345249868453,-0.000599812047936121,-0.000365264665301946,0.000821214833384181,0.00117764060026006,-6.54103890674507e-05,-0.00042353105922877,-0.000774447762060987,-0.000774447762060987,-0.00375,-0.0005
18,pesszimista,-0.000622914029817521,-0.00057645158440451,-0.00067970146310009,0.00220589923880349,0.00244715161067527,0.0019646468669317,0.00627013431245004,-0.00116374796827871,-0.000566989979765831,-0.00035647704287114,-0.000131560221147933,0.000476805920978884,-6.63573557200955e-05,-0.000391234879530798,-0.000592105302626981,-0.000592105302626981,-0.00375,-0.0005
19,pesszimista,-0.000422136865513135,-0.000373145018493668,-0.000482015789648039,0.00218636404894637,0.00242059951239095,0.00195212858550178,0.00546359775756359,-0.000892987650405692,-0.000538168440562529,-0.000348447675260792,-0.000986806979334598,-0.00017354277791609,-6.83821876998074e-05,-0.000360974587925123,-0.00043759973540099,-0.00043759973540099,-0.00375,-0.0005
20,pesszimista,-0.000254682492883965,-0.000203247494379149,-0.000317547491056516,0.00216948689657486,0.00239777877669427,0.00194119501645545,0.00468160338695594,-0.000669201297068136,-0.000512669774923929,-0.000341041749760146,-0.00175548266002291,-0.000777262428291127,-7.10828783422664e-05,-0.000333068080015989,-0.000305954185938991,-0.000305954185938991,-0.00375,-0.0005
21,pesszimista,-0.000114018898086876,-6.02296439514345e-05,-0.000179761319807971,0.00215541908632309,0.00237869505887414,0.00193214311377204,0.00394003687430667,-0.000483108576106097,-0.000489970366894739,-0.000334161876491341,-0.00244696658490614,-0.00133778018208003,-7.41741423841143e-05,-0.000307643960755929,-0.000193218937046604,-0.000193218937046604,-0.00375,-0.0005
22,pesszimista,4.95473729382901e-06,6.10091931309963e-05,-6.35562642849305e-05,0.00214417791864122,0.00236324533828112,0.00192511049900132,0.00324829968334808,-0.000327472286157977,-0.000469660791544994,-0.000327737288234413,-0.00306937321334084,-0.00185818067090956,-7.74564512837861e-05,-0.000284703710006555,-9.62325339451207e-05,-9.62325339451207e-05,-0.00375,-0.0005
23,pesszimista,0.000106246902248085,0.000164479169687868,3.50741309327949e-05,0.00213569181547558,0.00235125737301945,0.0019201262579317,0.00261115055841893,-0.000196613258426807,-0.000451416548822151,-0.000321716026481955,-0.00362978895582218,-0.00234126992143606,-8.07929216623802e-05,-0.000264166253663864,-1.24430354002734e-05,-1.24430354002734e-05,-0.00375,-0.0005
24,pesszimista,0.000193028603310611,0.000253354258679702,0.000119297246748388,0.00212983267152464,0.00234251782615605,0.00191714751689322,0.00203009057169865,-8.60457081064264e-05,-0.000434976589414341,-0.000316059317615955,-0.00413445266224075,-0.0027896223419063,-8.40921213040208e-05,-0.000245899627652713,6.02264248601631e-05,6.02264248601631e-05,-0.00375,-0.0005
25,pesszimista,0.000267825538156258,0.000330164023013724,0.000191634056663802,0.00212643883160215,0.0023367920823266,0.0019160855808777,0.00150439535265526,7.79758657568834e-06,-0.000420127568372867,-0.000310737550363733,-0.00458889444503851,-0.00320561547552102,-8.72953232004601e-05,-0.00022974321048913,0.000123479336140667,0.000123479336140667,-0.00375,-0.0005
26,pesszimista,0.000332663454993219,0.000396938662403144,0.000254104868158866,0.0021253312137895,0.0023338379932834,0.0019168244342956,0.00103187661241929,8.77730267107857e-05,-0.000406692301661122,-0.000305727419819818,-0.00499804362671334,-0.00359145594650923,-9.03670946150026e-05,-0.000215523096120547,0.000178723233987321,0.000178723233987321,-0.00375,-0.0005
27,pesszimista,0.000389178487362004,0.000455319107790465,0.000308339951282776,0.00212632444206076,0.00233341520927042,0.0019192336748511,0.000609437457231062,0.000156183765856789,-0.000394521301078936,-0.000301009917786825,-0.00536631374390258,-0.0039491990895171,-9.32883800898093e-05,-0.000203062505289018,0.000227129054370399,0.000227129054370399,-0.00375,-0.0005
28,pesszimista,0.000438701234955495,0.00050664091887114,0.00035566384350304,0.0021292343640849,0.00233529132003317,0.00192317740813663,0.000233471752823565,0.000214899691462399,-0.000383486559654781,-0.000296568934078374,-0.00569767043434743,-0.00428076406555159,-9.60514442547037e-05,-0.000192188632727314,0.000269676977537059,0.000269676977537059,-0.00375,-0.0005
29,pesszimista,0.000482321120954079,0.000551998503270603,0.00039715987590055,0.00213388296736214,0.00233924570720849,0.0019285202275158,-9.98535667675888e-05,0.000265449177900001,-0.000373476979130488,-0.000292390296287078,-0.00599568648330533,-0.00458794576391675,-9.86561973861058e-05,-0.000182736955522689,0.000307192118633111,0.000307192118633111,-0.00375,-0.0005
30,pesszimista,0.000520935893657775,0.000592294515675507,0.000433719800080548,0.00214010143785092,0.00234507177064527,0.00193513110505657,-0.00039440334788552,0.000309089588937025,-0.000364394993387273,-0.000288461121989947,-0.0062635871674184,-0.00487242442144546,-0.000101107545650524,-0.000174553752275954,0.000340372544480953,0.000340372544480953,-0.00375,-0.0005
31,pesszimista,0.000555289905543341,0.000628278062502196,0.000466082158149185,0.00214773190594049,0.00235257801381239,0.00194288579806859,-0.000653943385451724,0.000346861736273505,-0.000356154061345917,-0.000284769391652499,-0.00650428819899614,-0.00513577362227052,-0.000103413497897751,-0.00016749737874342,0.000369811453820429,0.000369811453820429,-0.00375,-0.0005
32,pesszimista,0.000586003885578358,0.000660574421918979,0.000494862118939822,0.00215662827720038,0.00236158834209871,0.00195166821230205,-0.000882056574282098,0.000379632184996206,-0.000348676791019795,-0.00028130367574157,-0.00672042796229212,-0.00537946714698626,-0.000105583828698046,-0.000161438695136525,0.000396014887787405,0.000396014887787405,-0.00375,-0.0005
33,pesszimista,0.000613598238644757,0.000689708308272028,0.000520574820211426,0.00216665643648603,0.00237194183072669,0.00196137104224537,-0.00108209296653664,0.000408126318700656,-0.000341893521194571,-0.000278052968104886,-0.00691439528652761,-0.00560488499975275,-0.000107629148372157,-0.000156260929456641,0.000419415991873796,0.000419415991873796,-0.00375,-0.0005
34,pesszimista,0.00063851139846506,0.000716122203470618,0.000543653747902712,0.00217769403377476,0.00238349214739665,0.00197189592015287,-0.00125714393637245,0.000432954349356537,-0.000335741234739269,-0.000275006591264277,-0.00708835367441697,-0.00581331884120945,-0.000109560269113123,-0.000151859179921232,0.000440386596258789,0.000440386596258789,-0.00375,-0.0005
35,pesszimista,0.000661114382435324,0.000740190900668434,0.000564465304594856,0.00218963000115066,0.0023961067620946,0.00198315324020671,-0.00141003316141386,0.000454631915082543,-0.000330162712339788,-0.000272154149193772,-0.00724426266749981,-0.00600597698329595,-0.000111387785046113,-0.000148139700055004,0.000459246693633708,0.000459246693633708,-0.00375,-0.0005
36,pesszimista,0.000681722414866793,0.000762233124292445,0.000583320436679885,0.00220236390714303,0.00240966603784628,0.00199506177643979,-0.00154331903980214,0.000473596504944071,-0.000325105860839782,-0.000269485510375225,-0.0073838968568813,-0.0061839890513392,-0.000113121805575951,-0.00014501906668687,0.000476272254574617,0.000476272254574617,-0.00375,-0.0005
37,pesszimista,0.000700604274585188,0.000782520880412749,0.000600483978573725,0.00221580522305386,0.0024240622679442,0.0020075481781635,-0.00165930460662343,0.000490220648187468,-0.000320523168858352,-0.000266990809155897,-0.00750886292251371,-0.0063484103832567,-0.000114771797420868,-0.000142423299677981,0.000491701717125961,0.000491701717125961,-0.00375,-0.0005
38,pesszimista,0.000717989865297925,0.00080128703430628,0.000616182214287715,0.00222987255293915,0.00243919870460439,0.0020205464012739,-0.00176005210114623,0.000504822579666523,-0.000316371255766207,-0.000264660457202914,-0.00762061499305271,-0.00650022621118536,-0.000116346502680797,-0.000140286979563427,0.000505741410058648,0.000505741410058648,-0.00375,-0.0005
39,pesszimista,0.000734076389024073,0.000818731494272568,0.000630609038164801,0.00224449286227818,0.0024549886091135,0.00203399711544285,-0.00184740015011229,0.000517674924096297,-0.000312610489798803,-0.000262485159549756,-0.00772046855216471,-0.00664035565416021,-0.000117853909163282,-0.000138552393087954,0.000518570111338367,0.000518570111338367,-0.00375,-0.0005
40,pesszimista,0.000749033414111674,0.000835026292248297,0.000643931007500246,0.00225960072839502,0.00247135434281042,0.00204784711397962,-0.00192298213738246,0.000529011814725401,-0.000309204658067324,-0.000260455931648516,-0.00780961306905066,-0.00676965553936089,-0.000119301255762728,-0.000137168725126631,0.000530342899633126,0.000530342899633126,-0.00375,-0.0005
41,pesszimista,0.000763007062466669,0.000850319785075867,0.000656291512610982,0.00227513762714826,0.0024882265106001,0.00206204874369642,-0.0019882447769108,0.000539034766324277,-0.000306120676233293,-0.000258564115191674,-0.00788912349586046,-0.00688892406226512,-0.000120695060540993,-0.000136091307427662,0.000541194423509338,0.000541194423509338,-0.00375,-0.0005
42,pesszimista,0.000776123490039032,0.000864740149871137,0.000667814239133127,0.0022910512643581,0.00250554316330117,0.00207655936541503,-0.00204446623310619,0.00054791755008442,-0.000303328329181436,-0.000256801391405087,-0.00795997074894204,-0.00699890429160123,-0.00012204116272693,-0.00013528092905421,0.000551241687607968,0.000551241687607968,-0.00375,-0.0005
43,pesszimista,0.000788491796234994,0.000878398308694797,0.000678606058784124,0.00230729495621679,0.00252324906137441,0.00209134085105918,-0.00209277336988288,0.000555810263201724,-0.00030080003655554,-0.000255159791155044,-0.00802303127185072,-0.0071002875224156,-0.000123344772467661,-0.000134703209641461,0.000560586435571136,0.000560586435571136,-0.00375,-0.0005
44,pesszimista,0.000800206468687401,0.000891390388604622,0.000688759455455242,0.00232382706002844,0.00254129500001803,0.00210635912003886,-0.00213415787980433,0.000562842744184758,-0.000298510638803832,-0.000253631701640695,-0.0080790957638226,-0.00719371647924981,-0.000124610524071099,-0.000134328034114847,0.000569317194344735,0.000569317194344735,-0.00375,-0.0005
45,pesszimista,0.000811349447441734,0.000903799800879464,0.000698354571017841,0.00234061045467973,0.00255963719391765,0.00212158371544181,-0.00216949116493927,0.000569127453019399,-0.000296437200625821,-0.000252209869720556,-0.0081288771466133,-0.00727978837092084,-0.000125842529861612,-0.000134129045962591,0.000577511032637147,0.000577511032637147,-0.00375,-0.0005
46,pesszimista,0.000821991875406774,0.000915699006068033,0.000707460937931904,0.00235761206898314,0.00257823671885892,0.00213698741910735,-0.00219953792443115,0.000574761910803099,-0.000294558829575874,-0.000250887402092907,-0.00817301783423388,-0.00735905779840868,-0.000127044432766027,-0.000134083195248458,0.000585235076971024,0.000585235076971024,-0.00375,-0.0005
47,pesszimista,0.000832195588611358,0.000927151018264427,0.00071613895236872,0.00237480245526154,0.00259705900677226,0.00215254590375083,-0.00222496846016849,0.000579830774521878,-0.000292856508171548,-0.00024965776264713,-0.00821209636347752,-0.00743203951766653,-0.00012821945645776,-0.000134170337091376,0.000592547821332701,0.000592547821332701,-0.00375,-0.0005
48,pesszimista,0.000842014389457218,0.000938210691705898,0.000724441131153276,0.0023921554051128,0.00261607339044969,0.0021682374197759,-0.0022463697487115,0.00058440760792711,-0.00029131293825768,-0.000248514767349842,-0.00824663343772439,-0.00749921105963553,-0.000129370452388885,-0.000134372876184497,0.000599500260460752,0.000599500260460752,-0.00375,-0.0005
49,pesszimista,0.000851495138055441,0.000948925824721321,0.000732413187686033,0.00240964760409973,0.0026352526940591,0.00218404251414036,-0.00226425535028758,0.000588556397964317,-0.000289912396648247,-0.000247452577042762,-0.00827709743198985,-0.0075610152102711,-0.000130499943389856,-0.00013467545297495,0.00060613687199098,0.00060613687199098,-0.00375,-0.0005
50,pesszimista,0.000860678690350198,0.000959338109702803,0.000740094955585903,0.00242725832207976,0.0026545728656117,0.00219994377854782,-0.00227907423830492,0.000592332857153268,-0.000288640601248354,-0.000246465688520606,-0.00830390940329569,-0.0076178623539102,-0.000131610163756177,-0.000135064667303769,0.000612496468740584,0.000612496468740584,-0.00375,-0.0005
51,pesszimista,0.0008696007066692,0.000969483952730279,0.000747521183705659,0.00244496913596309,0.00267401264766436,0.00221592562426182,-0.00229121863846879,0.000595785545146807,-0.000287484586977783,-0.000245548924235236,-0.0083274476470284,-0.00767013268378966,-0.000132703095901465,-0.000135528835561803,0.00061861293918084,0.00061861293918084,-0.00375,-0.0005
52,pesszimista,0.000878292350295165,0.000979395182450281,0.000754722222105581,0.00246276368183118,0.00269355328272403,0.00223197408093833,-0.00230103096743504,0.000598956836974884,-0.00028643259089594,-0.000244697420942731,-0.00834805183688321,-0.0077181782839436,-0.00013378050375974,-0.000136057777715834,0.000624515891471254,0.000624515891471254,-0.00375,-0.0005
53,pesszimista,0.000886780892398643,0.000989099664568591,0.000761724615302039,0.00248062743352955,0.002713178250041,0.0022480766170181,-0.00230880995861096,0.000601883760884818,-0.000285473945979987,-0.000243906617576916,-0.00836602678320088,-0.00776232508705327,-0.000134843963183116,-0.000136642630875062,0.000630231214198348,0.000630231214198348,-0.00375,-0.0005
54,pesszimista,0.000895090237036991,0.000998621835690103,0.000768551616460965,0.00249854750505175,0.00273287303071404,0.00226422197938945,-0.00231481605837803,0.000604598724971905,-0.000284598983043548,-0.000243172242598934,-0.00838164584193042,-0.00780287471309204,-0.000135894889616478,-0.000137275686385064,0.000635781565093442,0.000635781565093442,-0.00375,-0.0005
55,pesszimista,0.000903241377775213,0.00100798316809658,0.000775223634049098,0.00251651247424141,0.00275262489827056,0.00228040005021226,-0.00231927617049346,0.000607130148767798,-0.000283798940309032,-0.000242490301039311,-0.00839515400406009,-0.00784010619380506,-0.000136934563347105,-0.000137950247743639,0.000641186797429106,0.000641186797429106,-0.00375,-0.0005
56,pesszimista,0.000911252795720551,0.00101720257529363,0.000781758620686785,0.00253451222554725,0.00277242273212077,0.00229660171897372,-0.00232238782030881,0.000609503013473465,-0.000283065880166955,-0.000241857061417836,-0.00840677069312681,-0.0078742775881914,-0.000137964152630894,-0.000138660506924026,0.000646464332460967,0.000646464332460967,-0.00375,-0.0005
57,pesszimista,0.000919140807306297,0.00102629676670446,0.000788172412486319,0.00255253780976622,0.00279225685151138,0.00231281876802107,-0.0023243228041282,0.000611739342477919,-0.00028239261267336,-0.000241269042697958,-0.00841669229632424,-0.00790562749422367,-0.000138984734992513,-0.000139401436962266,0.000651629485148473,0.000651629485148473,-0.00375,-0.0005
58,pesszimista,0.000926919868950808,0.00103528055867981,0.000794479025948695,0.00257058131889894,0.00281211886781721,0.00232904376998068,-0.00232523038278273,0.00061385862210733,-0.000281772625353376,-0.000240723001406644,-0.00842509445277154,-0.00793437646205415,-0.000139997316987653,-0.000140168698915082,0.000656695749421649,0.000656695749421649,-0.00375,-0.0005
59,pesszimista,0.000934602844708096,0.00104416714798435,0.000800690918481563,0.00258863577441671,0.00283200155320772,0.00234526999562569,-0.00232524007249923,0.000615878171134724,-0.000281200018896074,-0.000240215919027847,-0.00843213412067009,-0.00796072831392362,-0.000141002852703974,-0.000140958561522495,0.000661675048433954,0.000661675048433954,-0.00375,-0.0005
60,pesszimista,0.000942201242179566,0.00105296835307237,0.000806819217755027,0.00260669502740026,0.00285189872390736,0.00236149133089316,-0.00232446408049403,0.000617813466395632,-0.000280669448343625,-0.000239744989757741,-0.00843795144335862,-0.00798487137591888,-0.000142002261264831,-0.000141767832115764,0.000666577954532015,0.000666577954532015,-0.00375,-0.0005
61,pesszimista,0.000949725421243371,0.00106169482775154,0.000812873924400049,0.00262475366915638,0.00287180513643498,0.00237770220187778,-0.00232299942748646,0.00061967843085836,-0.000280176069396538,-0.000239307608692678,-0.008442671432673,-0.00800697962662216,-0.000142996443587661,-0.000142593797497424,0.000671413883063373,0.000671413883063373,-0.00375,-0.0005
62,pesszimista,0.000957184779555018,0.00107035625122911,0.000818864091953352,0.00264280695104946,0.00289171639535769,0.00239389750674122,-0.00232092979452601,0.000621485689656087,-0.000279715489476456,-0.000238901360506141,-0.00844640548652209,-0.00802721376756844,-0.000143986298637631,-0.00014343417368746,0.000676191263618406,0.000676191263618406,-0.00375,-0.0005
63,pesszimista,0.000964587918261715,0.00107896149802181,0.000824797987443815,0.00266085071240233,0.00291162887122909,0.00241007255357557,-0.00231832712716379,0.000623246798875252,-0.000279283723208528,-0.000238524008658571,-0.00844925275620019,-0.00804572222027956,-0.000144972739407334,-0.000144287063579709,0.000680917691850037,0.000680917691850037,-0.00375,-0.0005
64,pesszimista,0.000971942790938274,0.00108751879077411,0.000830683235583369,0.00267888131542422,0.0029315396275019,0.00242622300334654,-0.00231525302606108,0.000624972451289345,-0.000278877152006532,-0.000238173485173708,-0.00845130137766715,-0.00806264205448302,-0.000145956708845252,-0.00014515092168695,0.000685600064624126,0.000685600064624126,-0.00375,-0.0005
65,pesszimista,0.000979256838381961,0.00109603583865632,0.000836526949157743,0.00269689558621427,0.00295144635531101,0.00244234481711752,-0.00231175994959224,0.000626672662711929,-0.000278492487465628,-0.000237847881006676,-0.00845262957983372,-0.00807809985195166,-0.000146939195949541,-0.000146024525273529,0.000690244700915913,0.000690244700915913,-0.00375,-0.0005
66,pesszimista,0.000986537111587165,0.00110451996369566,0.000842335847899003,0.00271489076096812,0.0029713473151156,0.00245843420682065,-0.00230789225083955,0.000628356942202968,-0.000278126738289548,-0.000237545437022314,-0.00845330668178979,-0.00809221251022331,-0.000147921252239529,-0.000146906951282273,0.00069485745057595,0.00069485745057595,-0.00375,-0.0005
67,pesszimista,0.000993790384949889,0.00111297821711924,0.000848116367854023,0.0027328644365828,0.00299124128426959,0.00247448758889601,-0.00230368706856301,0.000630034448986781,-0.000277777180501147,-0.000237264535597043,-0.00845339398990041,-0.00810508799027886,-0.000148904008815149,-0.000147797558559377,0.000699443792836289,0.000699443792836289,-0.00375,-0.0005
68,pesszimista,0.00100102326151961,0.00112141748755341,0.000853874763033845,0.00275081452491209,0.00301112750965843,0.00249050154016575,-0.00229917508922821,0.000631714138617725,-0.000277441330707292,-0.000237003692853567,-0.00845294560476714,-0.00811682601207672,-0.00014988869421434,-0.000148695974968272,0.000704008926208733,0.000704008926208733,-0.00375,-0.0005
69,pesszimista,0.0010082422719159,0.00112984460272079,0.000859617200932139,0.00276873920997289,0.00303100566459818,0.0025064727553476,-0.00229438119495987,0.000633404900653016,-0.000277116922211049,-0.000236761551534968,-0.00845200914720386,-0.00812751870166303,-0.000150876653280239,-0.000149602089062423,0.000708557851236876,0.000708557851236876,-0.00375,-0.0005
70,pesszimista,0.00101545396835448,0.00113826642610051,0.00086534985333157,0.0027866369074409,0.00305087580924047,0.00252239800564133,-0.00228932501032868,0.000635115689853206,-0.000276801883785847,-0.000236536874522902,-0.00845062641160446,-0.00813725119340258,-0.000151869367253566,-0.000150516046058738,0.000713095447398269,0.000713095447398269,-0.00375,-0.0005
71,pesszimista,0.00102266501507681,0.00114668994986414,0.000871078983670078,0.00280450622580489,0.00307073835376518,0.00253827409784459,-0.00228402135914762,0.000636855652723496,-0.000276494320947795,-0.000236328539003738,-0.00844883395437873,-0.00814610219070645,-0.000152868475311036,-0.000151438247918843,0.000717626545308586,0.000717626545308586,-0.00375,-0.0005
72,pesszimista,0.00102988227634553,0.00115512238526471,0.000876811032110985,0.00282234592857048,0.00309059402367146,0.00255409783346949,-0.00227848064092674,0.000638634251027417,-0.00027619249958346,-0.000236135531286294,-0.00844666362450044,-0.0081541444884702,-0.0001538757977777,-0.000152369357405773,0.000722155995252728,0.000722155995252728,-0.00375,-0.0005
73,pesszimista,0.001037112903051,0.00116357125153563,0.000882552699347567,0.00284015489691962,0.00311044382649808,0.00256986596734117,-0.00227270913528913,0.000640461383743164,-0.000275894831811283,-0.000235956942275387,-0.00844414304264228,-0.00816144546028235,-0.000154893361249758,-0.000153310306039556,0.00072668873295532,0.00072668873295532,-0.00375,-0.0005
74,pesszimista,0.00104436441886756,0.00117204446424672,0.000888311030070811,0.00285793209223954,0.00313028901931625,0.00258557516516284,-0.00226670924146661,0.00064234750878685,-0.000275599863975259,-0.000235791963606481,-0.00844129603486331,-0.00816806751331723,-0.000155923425874489,-0.000154262305927397,0.000731229843402089,0.000731229843402089,-0.00375,-0.0005
75,pesszimista,0.00105164480680002,0.00118055042396222,0.000894093496935101,0.0028756765179361,0.00315013107634233,0.00260122195952986,-0.00226047965895245,0.000644303765691405,-0.000275306266689726,-0.000235639884448403,-0.00843814302636254,-0.00817406851368976,-0.000156968515045248,-0.000155226865493435,0.000735784623431393,0.000735784623431393,-0.00375,-0.0005
76,pesszimista,0.00105896259686586,0.00118909810594668,0.000899908085767095,0.00289338717994159,0.00316997165601455,0.00261680270386862,-0.00225401551447614,0.000646342100299588,-0.000275012826873903,-0.00023550008898309,-0.0084347014004128,-0.00817950218492334,-0.000158031447781976,-0.000156205809179849,0.000740358643728974,0.000740358643728974,-0.00375,-0.0005
77,pesszimista,0.00106632695556474,0.00119769715156581,0.000905763382674549,0.00291106304531587,0.00318981256686753,0.00263231352376421,-0.00224730843966693,0.000648475392399485,-0.000274718441734403,-0.000235372054573866,-0.00843098582724049,-0.00818441848206495,-0.0001591153740809,-0.000157201301236006,0.000744957810775946,0.000744957810775946,-0.00375,-0.0005
78,pesszimista,0.00107374777768869,0.00120635796192633,0.000911668663620453,0.00292870299832303,0.00320965573152111,0.00264775026512495,-0.00224034660307923,0.000650717587095313,-0.000274422114673155,-0.000235255350636429,-0.00842700856731476,-0.00818886394387527,-0.000160223813531004,-0.000158215873755724,0.00074958842921733,0.00074958842921733,-0.00375,-0.0005
79,pesszimista,0.00108123578092089,0.00121509179418662,0.000917633986929441,0.0029463057933441,0.00322950314807632,0.00266310843861188,-0.00223311469965295,0.000653083830558999,-0.000274122953117116,-0.000235149638229848,-0.00842277975325222,-0.00819288202542503,-0.000161360697508916,-0.000159252459164979,0.000754257265032798,0.000754257265032798,-0.00375,-0.0005
80,pesszimista,0.00108880260355211,0.00122391086084476,0.000923670289083316,0.00296387000395958,0.00324935684818123,0.00267838315973792,-0.00222559390017001,0.000655590610641911,-0.000273820168284746,-0.000235054670388042,-0.00841830765432762,-0.00819651341334274,-0.000162530415277707,-0.000160314427403727,0.000758971609799382,0.000758971609799382,-0.00375,-0.0005
